basin_id,basin_name,year,precip_mm_year,valid_terraclimate_area_km2
basin_027,Cuencas endorreicas en Catamarca (A),2003,44.55707958279756,
basin_028,Cuencas endorreicas en Catamarca (B),2003,65.64535944803026,
basin_029,Cuencas endorreicas en Catamarca (C),2003,116.6710875331565,
basin_030,Cuencas endorreicas en Catamarca (D),2003,87.59323289701162,
basin_031,Cuencas endorreicas en Catamarca (E),2003,35.7860205831904,
basin_032,Cuencas endorreicas en Catamarca (F),2003,40.03401360544218,
basin_033,Cuencas endorreicas en Catamarca (G),2003,61.33350805923211,
basin_034,Cuencas endorreicas en Catamarca (H),2003,24.624858867998622,
basin_035,Cuencas endorreicas en Jujuy (A),2003,98.8860398860399,
basin_036,Cuencas endorreicas en Jujuy (B),2003,206.79552909731498,
basin_037,Cuencas endorreicas en Jujuy (C),2003,97.7860962566845,
basin_038,Cuencas endorreicas en Jujuy (D),2003,105.42901455499883,
basin_039,Cuencas endorreicas en Jujuy (E),2003,115.12719751809718,
basin_040,Cuencas endorreicas en Jujuy (F),2003,132.32281358652045,
basin_041,Cuencas endorreicas en Salta (A),2003,91.63601247957213,
basin_042,Cuencas endorreicas en Salta (B),2003,60.67937056576316,
basin_043,Cuencas endorreicas en Salta (C),2003,24.608650875386207,
basin_044,Cuencas endorreicas en Salta (D),2003,101.18023255813955,
basin_045,Cuencas endorreicas en Salta (E),2003,150.4027777777778,
basin_046,Cuencas endorreicas en Salta (F),2003,34.00551056191033,
basin_047,Cuencas endorreicas en Salta (G),2003,161.3187732342008,
basin_048,Cuencas endorreicas en Salta (H),2003,73.02460456942003,
basin_049,Cuencas endorreicas en Salta y Catamarca (A),2003,37.24115824340207,
basin_050,Cuencas endorreicas en Salta y Catamarca (B),2003,58.51552378825107,
basin_051,Cuencas endorreicas en Salta y Catamarca (C),2003,107.2931708784597,
basin_001,Salar de Antofalla,2004,45.394180872184556,
basin_002,Salar de Arizaro,2004,46.073139537404344,
basin_003,Laguna Blanca,2004,95.89424059742593,
basin_004,Salar Carachi Pampa,2004,65.29495266306557,
basin_005,Salar de Cauchari,2004,98.24090770636607,
basin_006,Salar del Fraile,2004,40.32050257503109,
basin_007,Laguna de Guayatayoc,2004,171.73545168678922,
basin_008,Salar del Hombre Muerto,2004,85.36184993657925,
basin_009,Salar de Incahuasi en Catamarca,2004,54.58076948634461,
basin_010,Salar de Incahuasi en Salta,2004,44.308511911887926,
basin_011,Salar de Jama,2004,82.33880339697335,
basin_012,Salar de Llullaillaco,2004,24.871312949640284,
basin_013,Salar de Olaroz,2004,103.80411013369121,
basin_014,Salar de Pastos Grandes,2004,105.90204919862492,
basin_015,Laguna Palar,2004,108.65972081731748,
basin_016,Salar de Pocitos o Quirón,2004,74.45860589649193,
basin_017,Laguna de Pozuelos,2004,200.77937502559683,
basin_018,Salar de Pozuelos,2004,82.82545577312627,
basin_019,Salar de Rincón,2004,73.85066073354909,
basin_020,Salar de Río Grande,2004,28.605764736432093,
basin_021,Salinas Grandes de Jujuy y Salta,2004,138.5311559879665,
basin_022,Laguna Socompa,2004,27.865462078490044,
basin_023,Laguna de las Salinas o Tres Quebradas,2004,91.70668494174818,
basin_024,Laguna Verde,2004,107.05444501661904,
basin_025,Laguna de Vilama,2004,104.77281800036292,
basin_026,Río Zapaleri,2004,92.45931546658059,
basin_027,Cuencas endorreicas en Catamarca (A),2004,107.4827832547507,
basin_028,Cuencas endorreicas en Catamarca (B),2004,84.98001335410633,
basin_029,Cuencas endorreicas en Catamarca (C),2004,127.77188328912469,
basin_030,Cuencas endorreicas en Catamarca (D),2004,97.02988392195604,
basin_031,Cuencas endorreicas en Catamarca (E),2004,64.53030303030303,
basin_032,Cuencas endorreicas en Catamarca (F),2004,45.761904761904766,
basin_033,Cuencas endorreicas en Catamarca (G),2004,62.62979950203119,
basin_034,Cuencas endorreicas en Catamarca (H),2004,35.289406509253354,
basin_035,Cuencas endorreicas en Jujuy (A),2004,87.26780626780626,
basin_036,Cuencas endorreicas en Jujuy (B),2004,171.07896974851172,
basin_037,Cuencas endorreicas en Jujuy (C),2004,84.73351158645276,
basin_038,Cuencas endorreicas en Jujuy (D),2004,90.98711524695776,
basin_039,Cuencas endorreicas en Jujuy (E),2004,103.23784901758012,
basin_040,Cuencas endorreicas en Jujuy (F),2004,121.26517785504144,
basin_041,Cuencas endorreicas en Salta (A),2004,84.75941167731395,
basin_042,Cuencas endorreicas en Salta (B),2004,57.38175368382754,
basin_043,Cuencas endorreicas en Salta (C),2004,27.778578784757983,
basin_044,Cuencas endorreicas en Salta (D),2004,89.54734219269102,
basin_045,Cuencas endorreicas en Salta (E),2004,131.70833333333337,
basin_046,Cuencas endorreicas en Salta (F),2004,31.31502045587377,
basin_047,Cuencas endorreicas en Salta (G),2004,137.7555762081785,
basin_048,Cuencas endorreicas en Salta (H),2004,63.68980667838313,
basin_049,Cuencas endorreicas en Salta y Catamarca (A),2004,42.80094027139653,
basin_050,Cuencas endorreicas en Salta y Catamarca (B),2004,55.83180701362521,
basin_051,Cuencas endorreicas en Salta y Catamarca (C),2004,101.27707581227438,
basin_001,Salar de Antofalla,2005,37.907469021701935,
basin_002,Salar de Arizaro,2005,43.52656564999674,
basin_003,Laguna Blanca,2005,89.41986691420348,
basin_004,Salar Carachi Pampa,2005,58.33298484056452,
basin_005,Salar de Cauchari,2005,87.53926286932679,
basin_006,Salar del Fraile,2005,29.373867874267454,
basin_007,Laguna de Guayatayoc,2005,159.49023642222159,
basin_008,Salar del Hombre Muerto,2005,81.64185774221873,
basin_009,Salar de Incahuasi en Catamarca,2005,42.01794139145458,
basin_010,Salar de Incahuasi en Salta,2005,41.87645157428467,
basin_011,Salar de Jama,2005,73.99144371368364,
basin_012,Salar de Llullaillaco,2005,21.82576438848921,
basin_013,Salar de Olaroz,2005,94.51259877739675,
basin_014,Salar de Pastos Grandes,2005,98.17009687932492,
basin_015,Laguna Palar,2005,95.19502326522355,
basin_016,Salar de Pocitos o Quirón,2005,69.25308059755986,
basin_017,Laguna de Pozuelos,2005,183.5780194127042,
basin_018,Salar de Pozuelos,2005,77.15006752194466,
basin_019,Salar de Rincón,2005,66.24551645091692,
basin_020,Salar de Río Grande,2005,25.496961828096598,
basin_021,Salinas Grandes de Jujuy y Salta,2005,130.56187992062982,
basin_022,Laguna Socompa,2005,25.202209690413163,
basin_023,Laguna de las Salinas o Tres Quebradas,2005,49.780387514796566,
basin_024,Laguna Verde,2005,56.62960535555449,
basin_025,Laguna de Vilama,2005,90.81255670477225,
basin_026,Río Zapaleri,2005,81.09024862770427,
basin_027,Cuencas endorreicas en Catamarca (A),2005,58.586940991570216,
basin_028,Cuencas endorreicas en Catamarca (B),2005,74.55637658580011,
basin_029,Cuencas endorreicas en Catamarca (C),2005,119.34482758620689,
basin_030,Cuencas endorreicas en Catamarca (D),2005,90.00016464970774,
basin_031,Cuencas endorreicas en Catamarca (E),2005,44.31823899371069,
basin_032,Cuencas endorreicas en Catamarca (F),2005,40.24489795918368,
basin_033,Cuencas endorreicas en Catamarca (G),2005,58.398899226837905,
basin_034,Cuencas endorreicas en Catamarca (H),2005,26.41524716508763,
basin_035,Cuencas endorreicas en Jujuy (A),2005,77.0,
basin_036,Cuencas endorreicas en Jujuy (B),2005,163.0314664074839,
basin_037,Cuencas endorreicas en Jujuy (C),2005,77.03565062388593,
basin_038,Cuencas endorreicas en Jujuy (D),2005,81.60248150799333,
basin_039,Cuencas endorreicas en Jujuy (E),2005,91.85108583247155,
basin_040,Cuencas endorreicas en Jujuy (F),2005,106.52179727199785,
basin_041,Cuencas endorreicas en Salta (A),2005,79.5725449413163,
basin_042,Cuencas endorreicas en Salta (B),2005,54.4469710751319,
basin_043,Cuencas endorreicas en Salta (C),2005,23.57621009268795,
basin_044,Cuencas endorreicas en Salta (D),2005,81.85382059800662,
basin_045,Cuencas endorreicas en Salta (E),2005,118.7986111111111,
basin_046,Cuencas endorreicas en Salta (F),2005,30.068965517241377,
basin_047,Cuencas endorreicas en Salta (G),2005,130.8122676579926,
basin_048,Cuencas endorreicas en Salta (H),2005,57.71704745166961,
basin_049,Cuencas endorreicas en Salta y Catamarca (A),2005,38.124585960038466,
basin_050,Cuencas endorreicas en Salta y Catamarca (B),2005,54.37770828679921,
basin_051,Cuencas endorreicas en Salta y Catamarca (C),2005,95.41606498194946,
basin_001,Salar de Antofalla,2006,42.41041966180599,
basin_002,Salar de Arizaro,2006,46.384448635407864,
basin_003,Laguna Blanca,2006,103.37599866497007,
basin_004,Salar Carachi Pampa,2006,64.77422315153622,
basin_005,Salar de Cauchari,2006,97.60231495583305,
basin_006,Salar del Fraile,2006,32.33479843722252,
basin_007,Laguna de Guayatayoc,2006,186.23917853953967,
basin_008,Salar del Hombre Muerto,2006,88.3351546492341,
basin_009,Salar de Incahuasi en Catamarca,2006,47.78543424812279,
basin_010,Salar de Incahuasi en Salta,2006,45.68406560517178,
basin_011,Salar de Jama,2006,88.11078475193153,
basin_012,Salar de Llullaillaco,2006,25.130935251798558,
basin_013,Salar de Olaroz,2006,110.86032006361522,
basin_014,Salar de Pastos Grandes,2006,105.61806330639756,
basin_015,Laguna Palar,2006,116.34513453368406,
basin_016,Salar de Pocitos o Quirón,2006,74.42157787446375,
basin_017,Laguna de Pozuelos,2006,219.21593561862628,
basin_018,Salar de Pozuelos,2006,81.76367319378798,
basin_019,Salar de Rincón,2006,75.19774811218987,
basin_020,Salar de Río Grande,2006,28.992157881069847,
basin_021,Salinas Grandes de Jujuy y Salta,2006,142.94002432311336,
basin_022,Laguna Socompa,2006,27.641730924156978,
basin_023,Laguna de las Salinas o Tres Quebradas,2006,44.48651174381658,
basin_024,Laguna Verde,2006,44.880998080614184,
basin_025,Laguna de Vilama,2006,113.41535111594989,
basin_026,Río Zapaleri,2006,99.98498546980953,
basin_027,Cuencas endorreicas en Catamarca (A),2006,54.290898699814264,
basin_028,Cuencas endorreicas en Catamarca (B),2006,85.46779434676161,
basin_029,Cuencas endorreicas en Catamarca (C),2006,135.18567639257296,
basin_030,Cuencas endorreicas en Catamarca (D),2006,99.67605170000822,
basin_031,Cuencas endorreicas en Catamarca (E),2006,47.10410234419666,
basin_032,Cuencas endorreicas en Catamarca (F),2006,43.972789115646265,
basin_033,Cuencas endorreicas en Catamarca (G),2006,62.308740663084805,
basin_034,Cuencas endorreicas en Catamarca (H),2006,29.445928034951653,
basin_035,Cuencas endorreicas en Jujuy (A),2006,87.15384615384616,
basin_036,Cuencas endorreicas en Jujuy (B),2006,183.50637832584135,
basin_037,Cuencas endorreicas en Jujuy (C),2006,88.25490196078434,
basin_038,Cuencas endorreicas en Jujuy (D),2006,99.21951801479362,
basin_039,Cuencas endorreicas en Jujuy (E),2006,111.6514994829369,
basin_040,Cuencas endorreicas en Jujuy (F),2006,131.02152982080767,
basin_041,Cuencas endorreicas en Salta (A),2006,85.63957807160895,
basin_042,Cuencas endorreicas en Salta (B),2006,57.55521193378206,
basin_043,Cuencas endorreicas en Salta (C),2006,26.288877445932027,
basin_044,Cuencas endorreicas en Salta (D),2006,88.0282392026578,
basin_045,Cuencas endorreicas en Salta (E),2006,128.45138888888894,
basin_046,Cuencas endorreicas en Salta (F),2006,32.462386240293895,
basin_047,Cuencas endorreicas en Salta (G),2006,139.7834572490707,
basin_048,Cuencas endorreicas en Salta (H),2006,65.60281195079085,
basin_049,Cuencas endorreicas en Salta y Catamarca (A),2006,41.40420985147986,
basin_050,Cuencas endorreicas en Salta y Catamarca (B),2006,58.15077060531606,
basin_051,Cuencas endorreicas en Salta y Catamarca (C),2006,103.08047533092656,
basin_001,Salar de Antofalla,2007,52.0258369275005,
basin_002,Salar de Arizaro,2007,57.247154841646584,
basin_003,Laguna Blanca,2007,119.71482509021885,
basin_004,Salar Carachi Pampa,2007,76.76073648138463,
basin_005,Salar de Cauchari,2007,121.55787389582697,
basin_006,Salar del Fraile,2007,37.54941395844433,
basin_007,Laguna de Guayatayoc,2007,205.66735898132717,
basin_008,Salar del Hombre Muerto,2007,109.97359742413894,
basin_009,Salar de Incahuasi en Catamarca,2007,54.950229251113015,
basin_010,Salar de Incahuasi en Salta,2007,58.72991739494791,
basin_011,Salar de Jama,2007,106.55175276163722,
basin_012,Salar de Llullaillaco,2007,30.241501798561156,
basin_013,Salar de Olaroz,2007,130.86533969484628,
basin_014,Salar de Pastos Grandes,2007,134.0106701192017,
basin_015,Laguna Palar,2007,134.6898644547846,
basin_016,Salar de Pocitos o Quirón,2007,95.186478838957,
basin_017,Laguna de Pozuelos,2007,244.54163083097833,
basin_018,Salar de Pozuelos,2007,107.60381498987172,
basin_019,Salar de Rincón,2007,93.31742179072279,
basin_020,Salar de Río Grande,2007,34.78348480914049,
basin_021,Salinas Grandes de Jujuy y Salta,2007,167.8682391346092,
basin_022,Laguna Socompa,2007,35.67061802278742,
basin_023,Laguna de las Salinas o Tres Quebradas,2007,58.294810292193624,
basin_024,Laguna Verde,2007,65.14231543467065,
basin_025,Laguna de Vilama,2007,130.5781164942841,
basin_026,Río Zapaleri,2007,117.98869874071684,
basin_027,Cuencas endorreicas en Catamarca (A),2007,71.82197456779541,
basin_028,Cuencas endorreicas en Catamarca (B),2007,96.98023592254617,
basin_029,Cuencas endorreicas en Catamarca (C),2007,159.0981432360743,
basin_030,Cuencas endorreicas en Catamarca (D),2007,120.0789495348646,
basin_031,Cuencas endorreicas en Catamarca (E),2007,55.6679531160663,
basin_032,Cuencas endorreicas en Catamarca (F),2007,55.54421768707483,
basin_033,Cuencas endorreicas en Catamarca (G),2007,78.70226706853627,
basin_034,Cuencas endorreicas en Catamarca (H),2007,35.08207746306023,
basin_035,Cuencas endorreicas en Jujuy (A),2007,108.96296296296298,
basin_036,Cuencas endorreicas en Jujuy (B),2007,207.150164014093,
basin_037,Cuencas endorreicas en Jujuy (C),2007,107.82085561497327,
basin_038,Cuencas endorreicas en Jujuy (D),2007,117.39990455738487,
basin_039,Cuencas endorreicas en Jujuy (E),2007,130.00620475698037,
basin_040,Cuencas endorreicas en Jujuy (F),2007,148.98649371489702,
basin_041,Cuencas endorreicas en Salta (A),2007,109.62308720843852,
basin_042,Cuencas endorreicas en Salta (B),2007,75.31790067309444,
basin_043,Cuencas endorreicas en Salta (C),2007,32.03347064881565,
basin_044,Cuencas endorreicas en Salta (D),2007,114.50996677740865,
basin_045,Cuencas endorreicas en Salta (E),2007,160.25694444444446,
basin_046,Cuencas endorreicas en Salta (F),2007,42.911163062536524,
basin_047,Cuencas endorreicas en Salta (G),2007,169.02881040892197,
basin_048,Cuencas endorreicas en Salta (H),2007,81.02108963093147,
basin_049,Cuencas endorreicas en Salta y Catamarca (A),2007,52.47430281012929,
basin_050,Cuencas endorreicas en Salta y Catamarca (B),2007,75.268036631673,
basin_051,Cuencas endorreicas en Salta y Catamarca (C),2007,128.74247894103493,
basin_001,Salar de Antofalla,2008,59.37086328472646,
basin_002,Salar de Arizaro,2008,62.93325529470419,
basin_003,Laguna Blanca,2008,146.03224931684014,
basin_004,Salar Carachi Pampa,2008,90.56332694429925,
basin_005,Salar de Cauchari,2008,138.70648796832168,
basin_006,Salar del Fraile,2008,42.35078138874091,
basin_007,Laguna de Guayatayoc,2008,222.22297708244378,
basin_008,Salar del Hombre Muerto,2008,130.43075421992395,
basin_009,Salar de Incahuasi en Catamarca,2008,64.10093693933152,
basin_010,Salar de Incahuasi en Salta,2008,68.32587094457082,
basin_011,Salar de Jama,2008,114.44811953259686,
basin_012,Salar de Llullaillaco,2008,32.49464928057554,
basin_013,Salar de Olaroz,2008,144.434993290592,
basin_014,Salar de Pastos Grandes,2008,158.68145899370504,
basin_015,Laguna Palar,2008,144.1824802751366,
basin_016,Salar de Pocitos o Quirón,2008,109.5307146986339,
basin_017,Laguna de Pozuelos,2008,244.24783961993688,
basin_018,Salar de Pozuelos,2008,125.8377785280216,
basin_019,Salar de Rincón,2008,103.02056364617044,
basin_020,Salar de Río Grande,2008,37.50786808621138,
basin_021,Salinas Grandes de Jujuy y Salta,2008,196.1849196697177,
basin_022,Laguna Socompa,2008,39.50512141788469,
basin_023,Laguna de las Salinas o Tres Quebradas,2008,70.66388387016386,
basin_024,Laguna Verde,2008,83.19044052244746,
basin_025,Laguna de Vilama,2008,135.904554527309,
basin_026,Río Zapaleri,2008,124.65208266063938,
basin_027,Cuencas endorreicas en Catamarca (A),2008,91.08258322617517,
basin_028,Cuencas endorreicas en Catamarca (B),2008,121.47220120186951,
basin_029,Cuencas endorreicas en Catamarca (C),2008,192.77188328912467,
basin_030,Cuencas endorreicas en Catamarca (D),2008,142.2213715320656,
basin_031,Cuencas endorreicas en Catamarca (E),2008,64.50251572327043,
basin_032,Cuencas endorreicas en Catamarca (F),2008,61.76190476190477,
basin_033,Cuencas endorreicas en Catamarca (G),2008,91.10562180579215,
basin_034,Cuencas endorreicas en Catamarca (H),2008,38.31660203230082,
basin_035,Cuencas endorreicas en Jujuy (A),2008,121.69515669515668,
basin_036,Cuencas endorreicas en Jujuy (B),2008,242.8727979589357,
basin_037,Cuencas endorreicas en Jujuy (C),2008,116.51871657754013,
basin_038,Cuencas endorreicas en Jujuy (D),2008,126.24982104509662,
basin_039,Cuencas endorreicas en Jujuy (E),2008,139.91003102378488,
basin_040,Cuencas endorreicas en Jujuy (F),2008,158.72385664616206,
basin_041,Cuencas endorreicas en Salta (A),2008,128.0144406477492,
basin_042,Cuencas endorreicas en Salta (B),2008,84.80916863743862,
basin_043,Cuencas endorreicas en Salta (C),2008,33.41091658084449,
basin_044,Cuencas endorreicas en Salta (D),2008,133.15531561461793,
basin_045,Cuencas endorreicas en Salta (E),2008,187.9652777777778,
basin_046,Cuencas endorreicas en Salta (F),2008,49.1718293395675,
basin_047,Cuencas endorreicas en Salta (G),2008,200.64126394052047,
basin_048,Cuencas endorreicas en Salta (H),2008,90.57820738137083,
basin_049,Cuencas endorreicas en Salta y Catamarca (A),2008,57.86291270434875,
basin_050,Cuencas endorreicas en Salta y Catamarca (B),2008,85.14585660040207,
basin_051,Cuencas endorreicas en Salta y Catamarca (C),2008,152.75902527075814,
basin_001,Salar de Antofalla,2009,38.77614842198948,
basin_002,Salar de Arizaro,2009,52.61255988380915,
basin_003,Laguna Blanca,2009,96.88654331546344,
basin_004,Salar Carachi Pampa,2009,59.35327873613286,
basin_005,Salar de Cauchari,2009,97.4869631434663,
basin_006,Salar del Fraile,2009,29.277481797194113,
basin_007,Laguna de Guayatayoc,2009,182.57517760782648,
basin_008,Salar del Hombre Muerto,2009,84.94651185481514,
basin_009,Salar de Incahuasi en Catamarca,2009,42.56694796996476,
basin_010,Salar de Incahuasi en Salta,2009,48.052675685382475,
basin_011,Salar de Jama,2009,86.41274503543832,
basin_012,Salar de Llullaillaco,2009,28.06533273381295,
basin_013,Salar de Olaroz,2009,110.98297798320165,
basin_014,Salar de Pastos Grandes,2009,105.29608464663599,
basin_015,Laguna Palar,2009,117.28140805179045,
basin_016,Salar de Pocitos o Quirón,2009,74.12492773906959,
basin_017,Laguna de Pozuelos,2009,218.49703075725927,
basin_018,Salar de Pozuelos,2009,82.46725185685348,
basin_019,Salar de Rincón,2009,73.39997977346277,
basin_020,Salar de Río Grande,2009,30.22840820566087,
basin_021,Salinas Grandes de Jujuy y Salta,2009,140.84610830186264,
basin_022,Laguna Socompa,2009,33.55909770974795,
basin_023,Laguna de las Salinas o Tres Quebradas,2009,48.35555417107968,
basin_024,Laguna Verde,2009,58.26988436870932,
basin_025,Laguna de Vilama,2009,112.45218653601886,
basin_026,Río Zapaleri,2009,99.91959961252827,
basin_027,Cuencas endorreicas en Catamarca (A),2009,65.7202457493928,
basin_028,Cuencas endorreicas en Catamarca (B),2009,79.2904073002448,
basin_029,Cuencas endorreicas en Catamarca (C),2009,128.16976127320956,
basin_030,Cuencas endorreicas en Catamarca (D),2009,94.03893965588212,
basin_031,Cuencas endorreicas en Catamarca (E),2009,43.324757004002265,
basin_032,Cuencas endorreicas en Catamarca (F),2009,41.544217687074834,
basin_033,Cuencas endorreicas en Catamarca (G),2009,58.776569256978135,
basin_034,Cuencas endorreicas en Catamarca (H),2009,29.975921653330722,
basin_035,Cuencas endorreicas en Jujuy (A),2009,85.42735042735043,
basin_036,Cuencas endorreicas en Jujuy (B),2009,177.88737698943024,
basin_037,Cuencas endorreicas en Jujuy (C),2009,86.81818181818184,
basin_038,Cuencas endorreicas en Jujuy (D),2009,98.87401574803152,
basin_039,Cuencas endorreicas en Jujuy (E),2009,112.95449844881074,
basin_040,Cuencas endorreicas en Jujuy (F),2009,131.24297940625834,
basin_041,Cuencas endorreicas en Salta (A),2009,83.22005645520724,
basin_042,Cuencas endorreicas en Salta (B),2009,57.88884846279789,
basin_043,Cuencas endorreicas en Salta (C),2009,35.382080329557155,
basin_044,Cuencas endorreicas en Salta (D),2009,89.05730897009965,
basin_045,Cuencas endorreicas en Salta (E),2009,129.20833333333334,
basin_046,Cuencas endorreicas en Salta (F),2009,36.47950237956082,
basin_047,Cuencas endorreicas en Salta (G),2009,138.81598513011156,
basin_048,Cuencas endorreicas en Salta (H),2009,65.74077328646747,
basin_049,Cuencas endorreicas en Salta y Catamarca (A),2009,39.96559461480928,
basin_050,Cuencas endorreicas en Salta y Catamarca (B),2009,56.35291489836945,
basin_051,Cuencas endorreicas en Salta y Catamarca (C),2009,97.80354993983151,
basin_001,Salar de Antofalla,2010,43.488300130074606,
basin_002,Salar de Arizaro,2010,56.49163252476642,
basin_003,Laguna Blanca,2010,101.36556874361168,
basin_004,Salar Carachi Pampa,2010,63.81960852645639,
basin_005,Salar de Cauchari,2010,101.13563813585137,
basin_006,Salar del Fraile,2010,32.46261765228202,
basin_007,Laguna de Guayatayoc,2010,164.37669034771037,
basin_008,Salar del Hombre Muerto,2010,94.69729729729733,
basin_009,Salar de Incahuasi en Catamarca,2010,44.82988902917137,
basin_010,Salar de Incahuasi en Salta,2010,52.93271878367052,
basin_011,Salar de Jama,2010,88.20471234276224,
basin_012,Salar de Llullaillaco,2010,28.806834532374097,
basin_013,Salar de Olaroz,2010,109.5344913274688,
basin_014,Salar de Pastos Grandes,2010,111.73605964551986,
basin_015,Laguna Palar,2010,114.51932025085986,
basin_016,Salar de Pocitos o Quirón,2010,81.19104268719386,
basin_017,Laguna de Pozuelos,2010,195.5575418765613,
basin_018,Salar de Pozuelos,2010,89.29152599594869,
basin_019,Salar de Rincón,2010,77.5859964940669,
basin_020,Salar de Río Grande,2010,31.85302518826279,
basin_021,Salinas Grandes de Jujuy y Salta,2010,137.46177110670166,
basin_022,Laguna Socompa,2010,34.617332259178276,
basin_023,Laguna de las Salinas o Tres Quebradas,2010,46.901812971154435,
basin_024,Laguna Verde,2010,54.50198960722811,
basin_025,Laguna de Vilama,2010,111.25276719288694,
basin_026,Río Zapaleri,2010,100.94672263480791,
basin_027,Cuencas endorreicas en Catamarca (A),2010,57.41834547792543,
basin_028,Cuencas endorreicas en Catamarca (B),2010,81.32152236812816,
basin_029,Cuencas endorreicas en Catamarca (C),2010,135.44031830238728,
basin_030,Cuencas endorreicas en Catamarca (D),2010,100.85296781098214,
basin_031,Cuencas endorreicas en Catamarca (E),2010,46.771526586620915,
basin_032,Cuencas endorreicas en Catamarca (F),2010,48.03401360544218,
basin_033,Cuencas endorreicas en Catamarca (G),2010,67.38081509631766,
basin_034,Cuencas endorreicas en Catamarca (H),2010,30.74890776103285,
basin_035,Cuencas endorreicas en Jujuy (A),2010,90.26780626780628,
basin_036,Cuencas endorreicas en Jujuy (B),2010,168.13716437856883,
basin_037,Cuencas endorreicas en Jujuy (C),2010,88.39750445632801,
basin_038,Cuencas endorreicas en Jujuy (D),2010,98.9625387735624,
basin_039,Cuencas endorreicas en Jujuy (E),2010,110.57600827300928,
basin_040,Cuencas endorreicas en Jujuy (F),2010,126.08504947847015,
basin_041,Cuencas endorreicas en Salta (A),2010,92.50135195364729,
basin_042,Cuencas endorreicas en Salta (B),2010,64.37529561579044,
basin_043,Cuencas endorreicas en Salta (C),2010,32.94593202883625,
basin_044,Cuencas endorreicas en Salta (D),2010,95.48006644518271,
basin_045,Cuencas endorreicas en Salta (E),2010,134.38888888888889,
basin_046,Cuencas endorreicas en Salta (F),2010,39.91408533021625,
basin_047,Cuencas endorreicas en Salta (G),2010,138.47862453531602,
basin_048,Cuencas endorreicas en Salta (H),2010,72.75922671353253,
basin_049,Cuencas endorreicas en Salta y Catamarca (A),2010,45.205150122876375,
basin_050,Cuencas endorreicas en Salta y Catamarca (B),2010,64.82108554835828,
basin_051,Cuencas endorreicas en Salta y Catamarca (C),2010,110.17719614921782,
basin_001,Salar de Antofalla,2011,68.10764701855273,
basin_002,Salar de Arizaro,2011,61.5683379939737,
basin_003,Laguna Blanca,2011,151.60458082146064,
basin_004,Salar Carachi Pampa,2011,105.72769936690474,
basin_005,Salar de Cauchari,2011,99.65625951873288,
basin_006,Salar del Fraile,2011,65.57640738767536,
basin_007,Laguna de Guayatayoc,2011,165.35777139381725,
basin_008,Salar del Hombre Muerto,2011,115.49509220411748,
basin_009,Salar de Incahuasi en Catamarca,2011,86.83267991228652,
basin_010,Salar de Incahuasi en Salta,2011,49.16113971028371,
basin_011,Salar de Jama,2011,78.76406359747142,
basin_012,Salar de Llullaillaco,2011,46.2738309352518,
basin_013,Salar de Olaroz,2011,99.90907509567118,
basin_014,Salar de Pastos Grandes,2011,122.1926871735345,
basin_015,Laguna Palar,2011,97.82965810236702,
basin_016,Salar de Pocitos o Quirón,2011,84.39416435938787,
basin_017,Laguna de Pozuelos,2011,186.68442069050244,
basin_018,Salar de Pozuelos,2011,97.45729237002026,
basin_019,Salar de Rincón,2011,73.8460760517799,
basin_020,Salar de Río Grande,2011,53.86912490262269,
basin_021,Salinas Grandes de Jujuy y Salta,2011,147.88704154131733,
basin_022,Laguna Socompa,2011,41.19680055242261,
basin_023,Laguna de las Salinas o Tres Quebradas,2011,144.17394554856395,
basin_024,Laguna Verde,2011,176.29347876972048,
basin_025,Laguna de Vilama,2011,94.938123752495,
basin_026,Río Zapaleri,2011,83.85114627058444,
basin_027,Cuencas endorreicas en Catamarca (A),2011,181.76568081154454,
basin_028,Cuencas endorreicas en Catamarca (B),2011,146.38023592254618,
basin_029,Cuencas endorreicas en Catamarca (C),2011,181.24137931034483,
basin_030,Cuencas endorreicas en Catamarca (D),2011,143.39096073104471,
basin_031,Cuencas endorreicas en Catamarca (E),2011,106.02441395082903,
basin_032,Cuencas endorreicas en Catamarca (F),2011,76.78911564625851,
basin_033,Cuencas endorreicas en Catamarca (G),2011,91.37753898571617,
basin_034,Cuencas endorreicas en Catamarca (H),2011,60.933974768052636,
basin_035,Cuencas endorreicas en Jujuy (A),2011,86.35042735042734,
basin_036,Cuencas endorreicas en Jujuy (B),2011,186.25075932450494,
basin_037,Cuencas endorreicas en Jujuy (C),2011,80.41265597147951,
basin_038,Cuencas endorreicas en Jujuy (D),2011,86.21999522786926,
basin_039,Cuencas endorreicas en Jujuy (E),2011,94.33092037228542,
basin_040,Cuencas endorreicas en Jujuy (F),2011,109.09146830703396,
basin_041,Cuencas endorreicas en Salta (A),2011,102.15641063734955,
basin_042,Cuencas endorreicas en Salta (B),2011,65.58795706749137,
basin_043,Cuencas endorreicas en Salta (C),2011,46.19309989701338,
basin_044,Cuencas endorreicas en Salta (D),2011,101.18023255813954,
basin_045,Cuencas endorreicas en Salta (E),2011,143.75,
basin_046,Cuencas endorreicas en Salta (F),2011,40.78099691074561,
basin_047,Cuencas endorreicas en Salta (G),2011,154.27788104089223,
basin_048,Cuencas endorreicas en Salta (H),2011,66.73637961335677,
basin_049,Cuencas endorreicas en Salta y Catamarca (A),2011,73.71343092210705,
basin_050,Cuencas endorreicas en Salta y Catamarca (B),2011,73.54724145633239,
